"title","published_at","polarity","url","vector"
"Rider Head Coach Marc Bindel Joins the Show | High School Scoreboard Live","2020-10-10 04:42:40+00",0.1481818181818182,"https://www.foxsports.com/southwest/video/1804261443704","(13.646053736348994, 4.092866121541738, -5.8122421311213674, -3.35436202472943, -3.0615728547889893, -1.084164011999555, 4.051412490257112, 0.8685928225512018, -0.9200475395557759, -0.28870697863957967, -3.0420035942865007, -0.6184673794416414, 2.0224730313276584, 0.14730413204495135, -3.1318573079322243, -0.7539869458124788, -0.761441909662743, -1.8828526057565698, -1.067996232023999, -0.7451163944407869, -0.7569153798686634, 0.3795357769265487, 1.8681807668867012, -0.7607513685055873, 2.1124327725259775, 0.029064636747090644, 0.9105069665082927, 1.012414594730787, 1.2562712211150744, -2.721214256588466, 1.040147616358349, -1.5842324955575202, -0.5798455661716909, -0.8422746253231166, 2.5318385493298607, -0.787577221854358, -1.209437571667273, -0.5924210946343188, 2.5886428450644496, -0.24393389047648342, -0.5349257327099433, -0.6239260447179055, 1.0530286671935556, -0.7101083899262371, -0.08925339872069427, 1.6045959517777715, -0.32210329669675597, 0.9962992535123876, -1.2818813677107872, 1.0779787206814342, -1.7918704358778448, 1.2013740083422701, -0.0990796038317246, 0.9747288865077344, -0.22494712892844337, -1.0978485212399849, -0.002971794431487873, -1.0415591872682217, -0.4379873400465204, 0.07875469544749364, 0.2189819825199179, 1.5875881147895095, 1.0227670448881772, -0.5846413849014633, 0.3702794016301193, -0.7221302443399058, -0.9381632685893955, 1.4306965751269025, -0.021695827142397928, 0.5858325748340705, -0.8805646696732372, -0.6387864812275559, -1.0881431615349908, -0.5899846253536922, 0.23115600113109397, -0.0859019484633026, 0.02280673617814699, 0.33512932379215016, -1.3418136113480954, -0.3251998553583035, 0.8575649153866136, 0.037222169470234795, -0.27464997492501525, 0.38928213802556455, -0.20233150905163463, 0.10091877450833153, 0.5594921381520878, 0.21532142037106006, 0.6660556828716102, -0.40742991439506515, -0.03938496634633498, -0.5545465553687596, 0.6034585027751793, 1.0259593897707588, 0.4880273494917191, -0.39310057902381534, -0.5430750918490193, 0.5230909529478366, -0.1501847645247962, 0.3773510915477615)"
"Kevin Owens vs. The Fiend: SmackDown, Oct. 9, 2020","2020-10-10 03:17:00+00",0,"https://www.foxsports.com/wwe/video/1804247107655","(14.28653801807424, 1.2080383027066437, -0.16687863845126688, -3.159944387811949, 0.540989303944675, -0.4527931701896825, -0.8875575265673734, -3.2025511751728506, -1.3629355894610422, 1.7230041189146825, -0.011894446929168134, 0.5556593446706953, 0.863547734583432, 2.9832548311579634, 0.7978216112175978, -1.1622354123320269, 1.5055484183314682, -1.9911380258333315, -1.2917918751880215, -3.34654108175491, -0.37454910956231036, -2.7586015811919515, -0.7182225180640514, 1.1278577041005875, -0.42499158030795997, 0.23832476958235177, 0.4029924487745232, 1.0369368990014411, 1.6193473370848515, -0.8645728317616428, 0.5311057086321795, 0.7850428864817118, 2.1511418855114655, -1.2272005718748658, -0.09362343735470743, -3.1637837551926316, -1.252543532718175, 0.56915439211279, 1.486866186596091, -0.6477032623791928, -0.5676950164469019, -0.6327075371141692, 0.958159035616481, -1.8680012357143108, -1.0401602037948718, 0.3039793117363973, -0.22547857961261636, 0.35864680359676726, 1.505137526109309, -0.022383618841428476, -1.184313881370863, -0.6104827692729717, 0.4270602798349722, -0.7306587446456886, -1.2727806958537102, 1.4998510968846297, 1.2761042179358102, 0.6123715902222261, 0.8341608634610148, -0.4464923616138753, 0.2234960892429045, 0.9076124478984293, -0.37594471029295357, -0.3281868898548685, 0.40683087764418024, 0.30036230309433587, -0.0015793603352900754, 0.5298255031446444, 0.4194422412298447, -1.0826613541011034, 0.6773197833741544, -0.16465092411950089, 0.1443020960837409, -1.5824737626460479, -1.0812365202851548, 0.10415961982862765, -0.2967353152109238, -0.5349546935076339, -0.527829706163467, 0.29231454585589833, 0.9954837349342945, -0.010600089202614835, -0.24661193970044792, 1.068368329535844, -0.3717115730213398, -0.10424246700932638, -0.11050605415993703, 0.05958997345183155, 0.10839334638596285, 0.14528593627201825, 0.5198846540141313, -1.2245066771839617, 0.12039061400365306, -0.3391077174520535, -0.8891908680196265, -0.4395262630903416, 0.047586630151184306, 0.08756170858512861, -0.3985148089938474, -0.21292502895299473)"
"HIGHLIGHTS: Gunter vs. Leonard | High School Scoreboard Live","2020-10-10 04:22:38+00",0.1481818181818182,"https://www.foxsports.com/southwest/video/1804257347527","(13.758966039861455, 2.6008366814757125, -3.6647632814981344, -4.3382993121234295, -0.08533837182434995, 0.42134840117375016, 1.393219010323406, 1.3962651486877597, -0.8295785013155828, -0.45085197438952046, -2.0308222055395646, -0.28158988657643214, 2.162692040331461, 1.0939074966749072, -2.6070831878697156, 2.3751183925296115, 0.4191224674971885, -1.618010668241327, -1.132644589452146, -2.3309572114921435, -1.4617763359981952, 0.27409684763412856, 2.781662636037537, -1.5368275450090985, 2.047356773600236, -2.7458432464195655, 0.6061619141143422, 0.5075391860511109, 1.2350358561135037, -0.8573595708591119, 0.23352962094298402, -1.4610113300237808, 0.08779698622902676, 0.4029138732379883, 2.0523998282696683, -0.03309042192270581, -1.8163788064764432, 1.5621685652107384, 3.008818108685328, -0.33402882111434473, 0.13499788387738695, -1.7245621404419302, 2.8700741919383868, 0.7606003203607445, 1.0294634781855965, 0.9416082321141764, -0.8306470027694787, 0.7957993267019416, -1.4405053990012937, 1.0699575204812268, -1.119321475785834, -1.5236769900858231, -0.14346006114290816, 1.7290409388968313, -1.411729219557659, 1.3475163846987932, 0.6581903338742959, -1.0634662156188424, 0.5442986232765095, -0.3153161721081104, 0.15974737323187674, 0.7389417002186265, 1.5368563162729618, -0.007846239867716653, -1.0670250941306578, -1.2905213186220617, -0.20561203883316126, 1.513103306364352, 0.6406544583092448, -0.1018437032639748, -0.9107247731483269, -0.8766738493239443, -1.3569285035658438, 0.11011891679585634, 0.36949971056860237, 1.363013553402106, 0.8503424544766003, -0.4553719970550302, -0.6254188701219543, -0.24962865602771106, -0.20468661558806597, 1.209190396530288, 0.45906263975872885, 0.23994947499899244, -0.3404660861421681, 0.19285336770672334, 0.11406152167350574, 0.07650216241117282, -0.04779722942603659, -0.05897852133388613, -0.794471415762487, -0.42637860912983644, 0.10320772664312855, 1.0072516897909012, 0.35631605351350865, -1.4205875674776025, -0.3996019649218227, 1.2279955709277104, -0.6140664897564602, 0.5978678534057582)"
"HIGHLIGHTS: Hirschi vs. Rider | High School Scoreboard Live","2020-10-10 04:41:51+00",0.1481818181818182,"https://www.foxsports.com/southwest/video/1804259907993","(13.722219523249922, 2.903953484232514, -3.2666101108679886, -4.639837944633351, -0.702285637745781, 0.32072284148071406, 1.2090370761905547, 0.833777108906152, -1.1327535056330968, -1.0229749171504965, -1.5820794053758154, -0.008342635311088531, 2.3541726205484648, 0.11729242574309728, -2.360856936646278, 0.33972418819276595, -0.720470579611659, -0.05516025199518748, -2.2087993016228684, -1.8876595122428346, -0.8534415940104818, 1.6754222222269146, 2.5879100588045376, -0.8949060771931034, 1.4168364763592916, -0.9173473315722303, 1.1795353500158225, -0.171634121626828, 1.622395451459675, -1.8521676371151894, 0.3497582878246994, -2.9383872573172836, -0.24065399676864008, 0.40889251918234404, 2.465934889685604, -0.895399560552685, -2.6689646728366196, 0.033979660652485644, 2.944408281838956, -1.0107442691091642, -0.3042230245570746, -1.740050668106135, 1.2294323155643871, 0.270471306646434, -0.054008937741465174, 1.2512896376495592, -0.9052574404460666, 0.7663245051485079, -1.8899463047325833, 0.7748350659581583, -1.4076685277192613, -1.1396879577877659, 0.5337872835392862, 0.7796310827700976, -0.4178858341028693, -0.03379526258864618, -0.6543944492824466, -0.8332974313532873, -0.14741132879966515, -0.8276484424958646, 0.30050540057001063, 0.9015809987222934, 1.698130255724924, 0.008990665285183802, -0.7679989802403409, -1.209968528511719, -0.5367868080635202, 0.9518113681180473, 1.0650058894960783, -0.2424632016997424, -0.4775212030694818, -0.3825282399284167, -1.539802635627406, -0.3241542853439649, 0.4214756229465669, 0.8840842849145973, 0.5157869802252759, 0.16332236327406435, -0.7492734575164014, -0.9582586231437132, -0.10230688599422577, 0.698305570845032, 0.3746335564474621, -0.416126416322019, -0.5798087573013387, 0.15371377123131458, 0.6487101927861458, 0.2659640503625036, -0.22910320656071126, -0.38355834461991734, -0.1361914374401299, -0.309124940213534, 0.06440682120636393, 1.2647782652976933, 0.4155784256518454, -0.7045541017892074, -0.6681715172700995, 0.843822233142777, -0.8585594075780618, 0.4069184636512463)"
"dp test 23","2020-10-10 04:04:23+00",0.125,"http://feedproxy.google.com/~r/CMproDaily/~3/DXq4pmEiitM/","(11.9782774816859, 5.896903446309712, -3.3771468643108693, 0.023235874244164734, -2.964171302782654, -0.49992102111088693, 2.355702937024689, 0.8950762410285131, -5.774529522860824, -1.4258859480688069, 0.5686352700192615, 2.9631166019818194, 3.6211270872631083, 1.807194187877447, 0.9512885579349626, -3.607766464659202, 0.649095304978871, -1.610414403413432, -0.870253349649201, 1.2189585726607326, -3.422680727099202, 2.749939864871566, -2.1389031379235908, -0.9397016094646355, 2.5616484973667184, -2.056251599884995, 1.5508677322077042, -0.2742079174111012, 1.124336689031609, 2.172585218503304, 2.2824300478578454, -1.7692252335562424, 0.14122802323485983, -0.0636902384919319, -1.017349567832063, -0.4453443463839426, -0.5807941386890223, 0.7939641187634807, 0.5745226964849514, -0.21050780270760772, -1.5294703495382727, 1.9531073697023345, -1.0309657953136264, -2.537537621631677, -0.1926748998684848, 2.0959934407640217, 0.27885834480647925, -0.41239243179914525, 1.6942301420830919, -1.4662363113691521, -0.7687867363200205, 1.7411288234583853, 1.523717114406127, 1.1437739034507026, -0.3993971425597852, -1.2888146641166514, 0.04935763008070071, -1.8112446959449953, -1.163141761997177, 0.7172178520717561, 1.3809609764955544, 0.544317689302246, 0.4147102011367424, 0.07899651217440995, -1.9626048786337629, -0.6613357998494351, 0.3372506686064753, -0.5154051706511901, -0.2242413042561081, -0.3861046244802453, -2.0880007992321987, -0.9304585792208752, 1.438398073432668, 0.8308123175781607, -0.11168735267243048, -0.4259390021002819, 1.1182069201411502, 0.10892597429518835, 1.0217267608464518, 0.1864289449364729, -1.0385173502740477, -0.21788968864061747, -0.5727784282989947, 0.6030396646046233, -0.384904370458702, 0.300703479917675, 0.6884348063633152, 0.44767581479684637, 0.530132191244717, 0.7890475438553456, 0.11933091693101061, -0.5146256045907516, 0.7217952561194456, 0.2950424366780141, -0.13203019832363094, -0.4239031550702169, 0.491310490070982, 0.03321491910876484, 0.4098561826555475, 0.2719470942137693)"
"TV Anime Mushoku Tensei: Jobless Reincarnation Newly Set to Premiere in January 2021","2020-10-10 07:10:25+00",0.03409090909090909,"http://feedproxy.google.com/~r/crunchyroll/animenews/~3/M4_q2U2MIAc/tv-anime-mushoku-tensei-jobless-reincarnation-newly-set-to-premiere-in-january-2021","(15.530167159957955, 3.295674724426868, -2.4231274809452383, 1.421108178364125, -4.539751005660483, -0.9681579752146823, 1.2066550213134122, -1.3199481694260222, -3.745065306740786, 0.6565305757610738, 1.2240963827291953, -0.6466827191071003, -0.738220051528112, 1.965440187151791, 1.8077010236757884, -0.5348094392194185, -1.0704779355083307, -0.21751411967670264, -0.11665373068345969, -0.3193864706618498, 1.2967144316651629, -0.44813672435896607, 0.2577505020953107, -1.2015484118161734, -0.5306990004126522, 0.6040733008829284, 1.2070427982215415, 2.333695030184067, -1.1226548355841417, 0.4276562980129024, 0.6226659399912909, 2.9896497318827198, 1.6449684940344382, 0.5956793139244371, -1.8275230049268123, -1.2867786749816383, -0.6226106091937608, 1.0066594987528306, 1.3072749071131722, 1.3738684771558867, -0.678812361880114, 1.3515529233066919, -0.9671472233201561, -1.4346921847017562, -0.0903614551769504, 0.9668315154873179, -0.49199174944833185, -0.46675526981177196, 1.6306326341213921, -1.6418329538814989, -0.12783629835375226, -0.29481925819724364, 0.32255207360756266, 1.1630670530770706, 0.06750442420699548, 1.6757558523173224, 0.2788078207659955, -0.09906722183503283, 0.05461125885350965, -1.2059647138960343, -0.42929637502396045, 1.5887288824060035, 0.20385466882753878, -0.4774655578311469, 2.35594155184838, -0.7170632117098519, -0.6580401153150084, -0.29975585599077537, -0.2527183225215712, -0.27527197773914774, 0.5152562152095328, -0.524371054822635, 0.14958331040704004, -0.2555332396557536, -0.3682156960266259, 0.26127910254089415, -0.9581575951308604, 0.48841962213708434, 0.4649610119218691, 1.1174727306189778, 0.976377947884076, 0.24710695936248706, 0.4336415158660627, -0.9959901536895743, -0.6292578576928065, 1.090431849247584, 0.16089386295299024, 1.189841707519032, -0.0306865853032873, -0.41204458343692385, 0.4334746982173938, 0.25825865410126525, -0.41646378053257777, -1.410227437740159, 0.7073749440246587, -1.1509367759260574, 0.8533101526719399, -0.2681149041455557, 0.19278559159157327, 1.030727286782839)"
"Kaworu's New Visual for Evangelion Manga Collector's Edition Revealed","2020-10-10 05:10:33+00",0.09659090909090909,"http://feedproxy.google.com/~r/crunchyroll/animenews/~3/O3EmUrcuttQ/kaworus-new-visual-for-evangelion-manga-collectors-edition-revealed","(14.338751339424146, 5.793299069683541, -0.7296457881895037, 0.8578135139187394, -4.469764220196684, -2.566142133561812, 1.445071120677686, -4.030627065668067, -3.7118758173539423, 0.23534299524517752, 1.745863690525785, 0.6981636843088561, 2.243100329803022, 2.525381550097796, 2.783449315223172, 1.9835534978959117, -1.4717210685991642, -0.23175042813975522, 0.360459369999063, 0.5223883033790431, -0.7191062416072949, -0.0011144379930883574, -0.12493400693934084, 0.2839547031920095, -0.14700878441949106, -1.0397928466489599, 1.4860732893703568, 1.0872991231164129, -0.28813479137357173, -1.6908049024681828, -0.6021814723653187, 1.515930553711438, 2.7062659670252747, 0.4838756736516739, -1.1942382162032383, 0.49389997968768695, 0.5296268694128705, -0.2294026707729352, -0.1825032056556415, 1.038777983244014, 0.4789655950389885, 0.627841840793075, -0.8042262484708446, -0.7628444593845982, -0.2695667158383461, 0.16747696240346407, -0.39661802118483663, -0.5288924785737916, 1.1189196858446104, -0.3010814197020717, -1.1064150893652158, -0.5398618564676732, 1.6827035625059392, -0.8171444652366513, 0.6964271275501598, 0.8347472018916788, 0.0709145573055811, 0.9124720824450179, -0.39352320684531666, -1.0280849050945449, -0.4312386217326793, 1.024200808620645, 1.3151876429694778, 0.21306505903999784, 1.5029101043626214, -0.37105429539078594, -0.2571435185238901, 0.5506271312991748, 0.3474055417734654, -0.1435567407728523, -0.08906997230210166, 0.1803702507954298, -0.21126423532386268, -0.9351115164552656, 0.07247021579382926, -0.019939145516078338, -0.23948122709684222, 0.7113572373903698, -0.01304379615043294, 0.595450209976799, 0.5797643928385187, 0.5182621121063371, -0.44525107884458515, -0.8472151098190221, -0.28166110782936604, 1.0830947680874292, -0.017101032406273253, 0.9415056510510412, -0.5114187710965463, -0.3513964737069337, 0.8942371749953653, -1.0009608286398912, -0.832272433348096, -1.5014451586966193, 0.8664963550587923, -0.14977616048867912, 0.2699038275440001, 0.15230498467572406, -0.18219864066488572, 0.48587182266834417)"
"Gintama THE FINAL Movie Releases Trailer Featuring Theme Song ""Wadachi"" by SPYAIR","2020-10-10 04:00:38+00",-0.01,"http://feedproxy.google.com/~r/crunchyroll/animenews/~3/yAmx4g5UtUg/gintama-the-final-movie-releases-trailer-featuring-theme-song-wadachi-by-spyair","(15.986451001483974, 3.318324136771217, 0.034690040939746036, 0.09081298890283451, -4.1941041330285564, -3.6760647324501896, 0.5956001114953686, -1.3950093212112142, -3.8368566548517906, 1.6810256053757193, 0.23443518293946147, 0.26984714464152054, 1.272008733260293, 2.2327350321945385, 2.7622853412143575, 1.0522267035379, 0.8977295017322735, -0.41538488669952656, 1.0585456324083835, -0.20781190270261835, 1.867894226390732, 0.7612223455705311, -0.022536292627716864, -1.2332024012909846, -2.541743918534678, -1.1621891291764774, 0.9164106435069936, -0.32289621655091194, -0.7796993092751019, -1.7256916071219326, 0.1430477631548851, 0.41189701303058723, 1.3003134687553628, 1.8039410239714742, -2.1045316428502714, -0.9909783418642051, -0.05070191069539148, 0.7948272694359743, 0.4220923716441584, 2.253611290316324, 1.0448127427377563, 1.462423437170005, -0.32187128523514086, -0.4797238712615398, 0.07455506269686896, -0.015925190845619303, 0.28884680956114617, 2.168562172629744, 0.31406223560978347, 0.28095195197192807, -0.5651899814015577, -0.9714376662391728, 0.589473840830502, 0.0032421210042372917, 1.405829884164135, 1.1809935610493492, -0.4642766309719525, 0.1921419695616852, 0.6451655554546953, -0.9156424477810369, 0.2393955494459553, 0.6623369063124132, 0.2193014098627004, -0.22910311402743422, 1.4266811122312917, -0.46838996646837533, 0.77617198007086, 0.7483220632250698, -0.9129832403353368, -0.29166561979911004, 0.5065323998882864, 0.035625630121075225, 0.29515294875902387, -0.584198688607854, 0.3177379863785623, 0.5745866002628096, 0.3969575664376728, 1.0439051322194688, -0.18526292362744623, 0.09025852447290633, 0.23390975698415595, 0.9470482763535861, 0.3600822072549638, -0.959889843129638, -0.37102117397115897, 0.3429129627901464, 0.9013844357194982, 1.9802028319801634, -0.3967736943455975, -0.31030780954506887, 0.05402806300208544, 0.02175873656414018, -0.3791965847158635, -0.8452635619984762, 0.19430121714357168, -0.7184923934038489, -0.6869104787856838, 0.015267180675829328, 0.5472251508906015, 0.600259343949586)"
"dp test 24","2020-10-10 04:06:40+00",0.125,"http://feedproxy.google.com/~r/CMproDaily/~3/2_O9Or-l4C4/","(11.070018241680282, 5.36676148770948, -3.6976603872909486, 1.4825800023231004, -3.3146724115449318, 1.5084968629134519, 2.4471393128716343, 2.9960382441511726, -6.435198728291561, -0.920097108893566, 0.5941952253593787, 1.9417148427781685, 4.802104624917176, 1.3783116934023318, -0.7162788849748125, -2.7685821455458197, 0.2520819840873982, -1.3293763751012988, -0.1251072536360293, -0.7419140859017233, -0.7324740647482162, 3.3783046086289774, -0.16248551135583, -1.7996309954608622, 4.298381025623455, -3.0118518496608777, 2.403943148657501, -0.5443969648703998, 1.056437579650662, 3.109802770067315, 1.525025624218308, -0.6319644322564126, -0.3325254031834174, 1.082190190846826, -1.0047567005963958, 0.14417789866891972, 0.14281532035169572, 0.49046796630772294, 1.2562155033831912, 1.2886793182555802, 0.45666169736979184, 0.6266015025963289, -1.257197883127661, -0.38134079621099265, -0.05751899952092911, 2.8215380559352927, -0.10779434302496155, -0.726134792508306, 1.965025446404379, -1.5923756587075368, -0.22303067773665367, 2.0527524763406144, 2.354928079348497, 0.5438357973640857, 0.9471403808499073, -1.301209675690505, -0.5168090095268508, -0.684761404651653, -0.34074511550286046, 1.0120867149509425, 2.4687188833622686, -0.7756170065011523, 0.005818554370607298, -0.8631752580629803, -1.9266466135489326, -0.8084113978046616, 1.1928843473533284, 0.0466245938164879, 0.6118854876892201, 0.19095596486728544, -1.1403775431703873, -0.3083829204774145, 1.0910236098192068, -0.36533720443249673, -0.5508987887289483, 0.1232076504499453, 0.6242709491368589, 0.9784812497231199, -0.20474532851770413, -0.5696556496168724, -1.6228520758735863, -0.49757881902781037, 0.8813618595089878, -0.3799025865731188, -0.24429194314766262, -0.305359450054901, 0.8784743358534426, 0.3990242411286696, 0.5009417853349544, 0.8316391694028168, -0.5600034293453391, 0.024380374712878183, 0.009558578455304306, 0.040500168639782286, 0.36826877603592845, -0.0001338488534376875, 0.38605994791005616, -0.1150258086181124, 0.2847635555502242, 0.5544906747080283)"
"Re:ZERO OP Singer Konomi Suzuki Goes on Hiatus to Repair Her Voice","2020-10-10 07:43:49+00",0.1,"http://feedproxy.google.com/~r/crunchyroll/animenews/~3/d35fGDAKJW0/rezero-op-singer-konomi-suzuki-goes-on-hiatus-to-repair-her-voice","(13.925396236971842, -2.9632955108351746, -0.6657173198091266, 3.745438551132474, -3.8183837550354536, -4.559261622307805, 4.846198905630414, 6.676620765517242, -2.6475021087713384, 0.8052524941423347, -0.6665783760925108, 2.815336231721288, 0.2547676349811881, 1.7658257013960286, 1.8106244159030878, 0.2483532746162317, -2.5803925718405525, -0.17353195814016106, 0.2812174458415734, -0.7896650142145116, 1.206078679973639, 0.05371162345587527, 0.38274840343790617, -1.2051209386291393, -2.2771148412780127, -1.3068827259325804, -0.8669536191067463, 0.06912684879939562, -0.17808926861807545, -0.1513996380482191, 1.364549630401453, 0.9333038003471413, -0.8442609291365688, -0.1047241536163179, -0.5530984302074367, -2.520911887633983, 0.23487516326909183, -1.313487433289132, -0.22464939957215285, 1.1597722158559591, 0.46682594264614014, -0.019279139888028776, 0.3656676392443771, -0.5081972689224652, 0.18608107631830817, 0.2680526028050747, -0.17803622251181547, 0.6207834705817636, 0.9556305119274418, -0.008491042180213682, -0.6090747636064937, 0.23914237113103434, 0.20019703673424652, -0.6953903328151079, 0.1790649399107158, -0.7030452142838312, -1.0637493961399154, -0.1713774291595673, 0.031899533988867856, -0.8953665114910051, 0.587678128589186, 0.3426398148044486, -0.6147646241680305, -0.3722090932443388, 2.5805097354542488, -0.7314917211167522, 0.3713786941538696, -0.10352507406506914, -0.17012151983830856, 0.11537025522748959, -0.09036336929807359, 0.21799583427458397, -0.9227776282549259, -0.5778491013745544, -0.015865517013315705, -0.2384710655881859, 0.8685674339101525, 0.4244012483755287, -0.03561390531545375, -0.0686610572377574, -0.46595350456434514, 0.33852677879822657, -0.08872488431534772, -0.7260155716091209, -0.8192369397965703, 0.8196717789196775, 0.09716193857102962, 0.24525576721916162, -0.7770038030557416, 0.14244661102276787, -0.268597206474608, 0.4791764039983387, -0.2581109243640818, -0.030282613088937038, 0.2867707958398958, 0.33689400267862, 0.24427753342791597, -0.37700738734496764, 0.9114303925558394, 0.2099688668776845)"
"Keilar: This response from Pence would've embarrassed Pinocchio - CNN","2020-10-10 03:52:51+00",0.3375,"https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9M3U4UU1lQjJNZXfSAQA?oc=5","(16.451090706110335, -4.963263928591078, -2.9766686827205797, 0.2842843409675787, 1.9728812281300496, 1.9898416624282758, -1.1607580439734924, -1.2657748573526422, -0.801365999848393, -0.12044435462402464, -0.02215237811781745, 0.9379194486421611, -1.0654818217098625, -3.5770914389817974, -0.22503835856064877, -0.09337395276457938, -1.1304448554413904, -1.2343241963976128, 0.410330459056768, -1.494681444990483, -2.0376781631082226, 0.5837102429906386, 0.10828354960528408, 0.06336995749837687, -1.5330645486350627, 1.7225982861091866, 0.524214092272941, -0.28022309778309495, 0.12735090836169416, 1.0439379552773385, 0.34611667051779565, -0.9761367627193704, 0.4620351906354933, -0.3009946113738303, 0.6722263345704159, -0.19158850388473486, 0.23187339689461112, 0.5753355051841598, 1.4751857081175959, 0.759395134358477, -1.2001081438694965, 0.06511654050925067, 1.4133417980483372, 1.155184025803057, -0.6586907339962949, 1.2804131626105213, 0.16156684392717047, 1.0273556402969866, 0.7756036935744232, 0.7067784038621181, -0.6694407793333544, 0.20042333496379536, -0.7365715499398552, -0.5642959493947705, 1.4044848068503177, 0.00749129499555487, 0.633802784454671, -0.8207748929286611, -0.2445504710567371, 0.41751955912261235, 0.4320290902259519, -0.6286815240733785, 0.17840618356526583, 0.913177142752166, -0.24496246813075984, 0.021090316572812018, -0.14913097000051273, 0.9136042843911263, -0.2265862624605357, -0.675721523231558, -0.251981131939903, -0.7484828521249429, 0.006589670636878542, -0.1281964171597187, 0.0840809284465503, -0.5872936814044687, -0.212920222760225, 0.08505485244481858, -0.5739903091553509, -0.08373333895586671, 0.654341522595274, -0.040446406709434723, 0.5579654070142476, 0.3733602065853152, -0.0919794566458173, -0.3770873163483577, 0.9688930332671057, 0.08111482134620869, 1.3543588238758468, -0.18172171279475996, -0.07800896445698813, -0.2994682994124208, 0.08241982753640371, -0.9000973842523651, -0.30315160937852526, 0.10852491574007345, -0.040504972548920104, 0.07614093567392477, 0.005096460319456375, -0.2781183845570728)"
"Miami Heat vs. Los Angeles Lakers [GAME 5 HIGHLIGHTS] | 2020 NBA Finals - ESPN","2020-10-10 03:49:02+00",-0.4,"https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9VUluSHpoVVBhdmfSAQA?oc=5","(17.30339413832788, 3.1904571695162396, -1.6914828655764613, -4.437010658757688, 0.12636849543068712, -2.076812007424587, -2.932815855484547, -2.0201923273723894, 0.06854467506498668, 1.5332038979190425, 0.2082540879090637, 1.3430901719352608, -2.279389488978993, -0.2919172165122441, 0.4510426460780871, 0.7877975179267498, 2.6019541821884036, -2.815940206661389, 0.2302517678720276, -0.6415326447512162, 0.21429882328932648, -2.520727170708169, -0.35970341654378557, 0.10173964361492605, -0.21780291002628976, 1.061283290294227, -0.8707985396848935, 0.42458432920773015, -2.1337210093974392, 0.7562404925748856, 1.5134635846355162, -1.6102635878220255, 2.0047295485748426, 1.3778471409237771, 1.3241606606936087, -1.1835322746170553, -0.011035424365453406, 0.9669626166587166, 0.383777576571227, -0.18979631127906554, -0.4684122640340418, -0.3720687273266217, 2.381503711179959, -0.6639264310085871, 0.21466412244499816, -0.2035841212506645, -0.1083808437984688, -0.6642215347943813, -1.2017294265411, -0.0776227227999543, -0.9282850378892079, -0.1286934007659315, -0.6243213556716181, -0.5263784709060653, 0.25035423280123614, -0.6322091759296387, 0.06953920755463244, 0.2816767311970688, -0.740563366600223, 0.624032129954089, -1.1177058942514777, -0.11047781248717425, 0.34003996844203493, 0.37520885586349195, -0.18088115813918362, -0.4207285041046752, -0.8000119262231368, -0.016381611193110907, 0.1927838290495716, -0.41959179788740963, 0.16677597310657752, -0.7995054955464487, 0.8109530025787666, -0.32689247001582555, 0.14263597274052844, 0.4299941364943761, 0.2356761525027543, -1.0359447208565755, 0.024772028957305486, 0.4828302928499237, 0.20719758890935103, 0.1636256726439708, 0.25366291126674567, -0.01568891586669674, -0.02544831782425222, 0.5096234227224706, -0.061049888070408787, -0.12436638813187714, -0.2994523934905904, 0.38856567920088747, -0.21947411082576104, -0.16931123796248893, -0.46003247214559095, 0.17342008670614933, 0.3188302743168778, -0.06800646178993458, 0.2769719999948138, -0.5396273110988797, 0.3532625768785022, 0.052017384982255555)"
